20100623,0,"1,092.04"
20100624,1,"1,073.69"
20100625,0,"1,076.76"
20100628,0,"1,074.57"
20100629,0,"1,041.24"
20100630,0,"1,030.71"
20100701,0,"1,027.37"
20100702,1,"1,022.58"
20100706,1,"1,028.06"
20100707,1,"1,060.27"
20100708,1,"1,070.25"
20100709,1,"1,077.96"
20100712,1,"1,078.75"
20100713,0,"1,095.34"
20100714,1,"1,095.17"
20100715,0,"1,096.48"
20100716,1,"1,064.88"
20100719,1,"1,071.25"
20100720,0,"1,083.48"
20100721,1,"1,069.59"
20100722,1,"1,093.67"
20100723,1,"1,102.66"
20100726,0,"1,115.01"
20100727,0,"1,113.84"
20100728,0,"1,106.13"
20100729,1,"1,101.53"
20100730,1,"1,101.60"
20100802,0,"1,125.86"
20100803,1,"1,120.46"
20100804,0,"1,127.24"
20100805,0,"1,125.81"
20100806,1,"1,121.64"
20100809,0,"1,127.79"
20100810,0,"1,121.06"
20100811,0,"1,089.47"
20100812,0,"1,083.61"
20100813,1,"1,079.25"
20100816,1,"1,079.38"
20100817,1,"1,092.54"
20100818,0,"1,094.16"
20100819,0,"1,075.63"
20100820,0,"1,071.69"
20100823,0,"1,067.36"
20100824,1,"1,051.87"
20100825,0,"1,055.33"
20100826,1,"1,047.22"
20100827,0,"1,064.59"
20100830,1,"1,048.92"
20100831,1,"1,049.33"
20100901,1,"1,080.29"
20100902,1,"1,090.10"
20100903,0,"1,104.51"
20100907,1,"1,091.84"
20100908,1,"1,098.87"
20100909,1,"1,104.18"
20100910,1,"1,109.55"
20100913,0,"1,121.90"
20100914,1,"1,121.10"
20100915,0,"1,125.07"
20100916,1,"1,124.66"
20100917,1,"1,125.59"
20100920,0,"1,142.71"
20100921,0,"1,139.78"
20100922,0,"1,134.28"
20100923,1,"1,124.83"
20100924,0,"1,148.67"
20100927,1,"1,142.16"
20100928,0,"1,147.70"
20100929,0,"1,144.73"
20100930,1,"1,141.20"
20101001,0,"1,146.24"
20101004,1,"1,137.03"
20101005,0,"1,160.75"
20101006,0,"1,159.97"
20101007,1,"1,158.06"
20101008,1,"1,165.15"
20101011,1,"1,165.32"
20101012,1,"1,169.77"
20101013,0,"1,178.10"
20101014,1,"1,173.81"
20101015,1,"1,176.19"
20101018,0,"1,184.71"
20101019,1,"1,165.90"
20101020,1,"1,178.17"
20101021,1,"1,180.26"
20101022,1,"1,183.08"
20101025,1,"1,185.62"
20101026,0,"1,185.64"
20101027,1,"1,182.45"
20101028,0,"1,183.78"
20101029,1,"1,183.26"
20101101,1,"1,184.38"
20101102,1,"1,193.57"
20101103,1,"1,197.96"
20101104,1,"1,221.06"
20101105,0,"1,225.85"
20101108,0,"1,223.25"
20101109,1,"1,213.40"
20101110,0,"1,218.71"
20101111,0,"1,213.54"
20101112,0,"1,199.21"
20101115,0,"1,197.75"
20101116,1,"1,178.34"
20101117,1,"1,178.59"
20101118,1,"1,196.69"
20101119,0,"1,199.73"
20101122,0,"1,197.84"
20101123,1,"1,180.73"
20101124,0,"1,198.35"
20101126,0,"1,189.40"
20101129,0,"1,187.76"
20101130,1,"1,180.55"
20101201,1,"1,206.07"
20101202,1,"1,221.53"
20101203,0,"1,224.71"
20101206,1,"1,223.12"
20101207,1,"1,223.75"
20101208,1,"1,228.28"
20101209,1,"1,233.00"
20101210,1,"1,240.40"
20101213,1,"1,240.46"
20101214,0,"1,241.59"
20101215,1,"1,235.23"
